parameter,median,hpd_min,hpd_max
n_sr__490,38.53891807020142,30.426059361067587,47.66868100424355
n_sr__489,73.50860716244058,58.034251013474936,90.92259257277897
n_sr__488,57.619354058160496,45.48985738848477,71.26921942296923
n_sr__487,52.272280951196365,41.26840095153689,64.65543950891076
n_sr__486,64.09568365939987,50.60284962480571,79.27977356663946
n_sr__485,70.28270584756024,55.48743678478525,86.93248417248371
n_sr__484,57.50983423503533,45.40339267160948,71.13375465712694
n_sr__483,82.50278899110893,65.1350603751911,102.04747116184502
n_sr__482,49.449570653514876,39.03990167400372,61.164036960907964
n_sr__481,82.70796212899776,65.29704235043314,102.30124924774893
n_sr__480,77.30612111405927,61.03234724196693,95.61972706002975
n_sr__479,83.79185883595338,66.1527670878797,103.64191808207636
n_sr__478,59.39839104764893,46.894387867236404,73.46970534715102
n_sr__477,53.825263918882484,42.49446422283769,66.5763198397183
n_sr__476,63.895926628272704,50.44514360732502,79.0326946481859
n_sr__475,66.22031775900263,52.280225287436075,81.90772759898192
n_sr__474,71.9640954950276,56.81487574219808,89.0121903698129
n_sr__473,55.61495825492195,43.907408561527035,68.78998780632713
n_sr__472,75.50405153604515,59.6096327834667,93.39075219090319
n_sr__471,69.3635400830594,54.761765346307904,85.79557058455686
n_sr__470,60.37228567701616,47.66326715312024,74.67431291642652
n_sr__469,83.02818148098406,65.54985206850436,102.69732767718006
n_sr__468,79.10684467565635,62.4539990350511,97.8470370451787
n_sr__467,131.14186540563492,103.53508560579394,162.2090100437005
n_sr__466,53.48340785047703,42.224572550962044,66.15347901568427
n_sr__465,60.01386857125981,47.38030072121627,74.23098779116893
n_sr__464,70.90710478818279,55.98039300109011,87.7048014924901
n_sr__463,59.201759230297455,46.73914917226026,73.22649199695944
n_sr__462,59.00771905101922,46.58595654753744,72.98648423672158
n_sr__461,71.64117819292431,56.5599360216638,88.61277485335566
n_sr__460,65.14381226274443,51.43033583096499,80.57620093269173
n_sr__459,63.72488810826942,50.31011054404157,78.82113757658821
n_sr__458,44.132843282125855,34.84240286737338,54.587791603121545
n_sr__457,83.81162699228331,66.16837383368552,103.66636925988101
n_sr__456,67.94352683388945,53.64068023089171,84.03916013024211
n_sr__455,75.02471300105059,59.231200189868055,92.79785968478572
n_sr__454,61.227401569050514,48.338371909414555,75.73200339452436
n_sr__453,66.59317745870914,52.574593991195606,82.36891672868897
n_sr__452,87.04024268776809,68.71733103653055,107.65983507002677
n_sr__451,38.97236019891818,30.768257237870994,48.20480437257379
n_sr__450,61.27154902788864,48.373225851105445,75.7866092640682
n_sr__449,59.93919856170602,47.32134955556505,74.13862866319549
n_sr__448,69.31291643041779,54.72179851959154,85.7329543288372
n_sr__447,49.89262275220615,39.389686518255736,61.71204687447908
n_sr__446,57.873584949059264,45.690569929605225,71.58367690767605
n_sr__445,59.375789546334204,46.87654422618248,73.44174961278334
n_sr__444,70.3824982356687,55.56622179683048,87.05591710089985
n_sr__443,92.55985477217115,73.07500513169323,114.48702796732863
n_sr__442,61.927754806085446,48.891293221967345,76.59826837336196
n_sr__441,73.6388230680297,58.13705506381161,91.0836562656906
n_sr__440,139.15623848841398,109.86234655054061,172.12196590914766
n_sr__439,67.48577607245257,53.279290951237236,83.47296948143776
n_sr__438,72.51366014393392,57.24875109385971,89.6919453616942
n_sr__437,66.70032886357944,52.65918886745204,82.50145200455258
n_sr__436,65.83643532922923,51.97715425740145,81.43290448498925
n_sr__435,66.30275996946594,52.34531252171819,82.00970014073054
n_sr__434,76.26807795629668,60.21282338611028,94.3357743536801
n_sr__433,70.94193014266702,56.007887242129186,87.74787687698182
n_sr__432,57.20479070991342,45.1625641048562,70.75644716590575
n_sr__431,57.78508113841542,45.62069712748283,71.4742067894554
n_sr__430,49.99210715008157,39.468228375340146,61.835098850629116
n_sr__429,74.39869672276532,58.73696710295559,92.02354188430449
n_sr__428,39.01811391281964,30.804379300577047,48.26139701455599
n_sr__427,74.55502545592407,58.86038694848068,92.21690446130178
n_sr__426,57.534809997815856,45.42311076643415,71.16464710892473
n_sr__425,68.50553940503818,54.08438308265025,84.73431192266301
n_sr__424,50.738779617809946,40.057718219995245,62.758655957602386
n_sr__423,66.09738795757318,52.1831735375991,81.75567606812211
n_sr__422,53.175381638147506,41.981389184889565,65.77248224691834
n_sr__421,43.511309920573325,34.35170899477857,53.8190187099289
n_sr__420,74.67272880001312,58.95331246672502,92.3624914015551
n_sr__419,74.40188301532339,58.73948264649879,92.02748300074322
n_sr__418,87.61658331377967,69.17234573277294,108.37270919381736
n_sr__417,79.91754924136708,63.094041529126095,98.84979527677083
n_sr__416,64.92055711524642,51.2540783045325,80.30005725919128
n_sr__415,50.370507054145,39.766971010571474,62.3031406437583
n_sr__414,73.82483375552775,58.28390849154146,91.31373236978813
n_sr__413,68.76283868557739,54.28751808423451,85.05256469001635
n_sr__412,76.531529373692,60.42081543326183,94.66163668206867
n_sr__411,76.531529373692,60.42081543326183,94.66163668206867
n_sr__410,69.32787980814534,54.73361194461171,85.7514624892983
n_sr__409,69.32787980814534,54.73361194461171,85.7514624892983
n_sr__408,95.91612692454463,75.7247457277836,118.63839169537843
n_sr__407,81.60699106817071,64.42783759511224,100.93946119241562
n_sr__406,81.60699106817071,64.42783759511224,100.93946119241562
n_sr__405,139.45099028977063,110.09504991259462,172.48654359575275
n_sr__404,78.20722362778002,61.743757939146676,96.73429826310382
n_sr__403,54.788326160702525,43.25479145580888,67.76752885884349
n_sr__402,44.77168231916834,35.34675938376067,55.3779698383892
n_sr__401,80.86910063110183,63.84528106876334,100.02676655483796
n_sr__400,79.71907195799682,62.93734585867038,98.60429927477271
n_sr__399,76.94215714878183,60.74500162441095,95.1695410395959
n_sr__398,61.45302606611611,48.516500011727224,76.01107770994159
n_sr__397,55.09370933666594,43.49588817323122,68.14525646324968
n_sr__396,62.565470307688784,49.39476271926646,77.38705691075724
n_sr__395,49.67064107671251,39.21443438420942,61.43747835497319
n_sr__394,66.733263155939,52.685190135378704,82.54218833954073
n_sr__393,56.22578901982105,44.38965284971727,69.54552268736643
n_sr__392,80.29329351580085,63.39068757346179,99.31455232896744
n_sr__391,55.48896170113978,43.80793564384721,68.63414301797744
n_sr__390,74.9360675571514,59.16121556982108,92.68821438078386
n_sr__389,82.0518286440257,64.77903205429097,101.4896795577446
n_sr__388,73.77150055558991,58.241802506514354,91.24776468252348
n_sr__387,85.19196845764293,67.25813850448068,105.37370979469571
n_sr__386,59.06423253460551,46.63057333213853,73.05638560802126
n_sr__385,40.53630291917075,32.002973115390844,50.13924079097112
n_sr__384,53.407000374910695,42.16424967466916,66.05897082081287
n_sr__383,68.97832729101326,54.45764400963497,85.31910194915424
n_sr__382,79.00257058039143,62.37167576363562,97.71806070559555
n_sr__381,69.05073301004134,54.51480754238429,85.40866038244876
n_sr__380,45.67146616597958,36.05712900766499,56.49090998601571
n_sr__379,43.23910617406489,34.13680707837074,53.48233064990515
n_sr__378,86.2682675224458,68.1078649855485,106.70498112649067
n_sr__377,52.495540489455834,41.44466194442812,64.9315886133319
n_sr__376,78.70388828255912,62.13586931708743,97.3486213987876
n_sr__375,72.78933768219265,57.46639553131627,90.03293014511115
n_sr__374,63.513988175459474,50.14360732609363,78.56027603391023
n_sr__373,79.86156934734741,63.04984600772182,98.78055390092798
n_sr__372,89.05930528501497,70.31135913886705,110.15720800354924
n_sr__371,66.31178994136752,52.35244158695572,82.02086928796166
n_sr__370,52.331648681354146,41.3152711329629,64.72887128988818
n_sr__369,77.75541002588702,61.38705598279455,96.17545127049273
n_sr__368,49.59097337218482,39.1515375923819,61.33893759193067
n_sr__367,68.3513642229506,53.96266344242434,84.54361306702006
n_sr__366,55.13932396943359,43.53190043288506,68.20167707616274
n_sr__365,59.66098903739882,47.10170614248412,73.79451207324908
n_sr__364,70.79287848588183,55.890212569764216,87.56351529559274
n_sr__363,62.11875815977877,49.042088305707125,76.83451989244621
n_sr__362,96.67994117491065,76.32776882459532,119.58315142581169
n_sr__361,74.02403423808781,58.44117511994251,91.5601228948607
n_sr__360,63.12250725023503,49.834537366010494,78.07605436194277
n_sr__359,129.91242360850777,102.56445459243159,160.6883168905149
n_sr__358,53.328888312612264,42.102581045571206,65.96235422733443
n_sr__357,68.20987156503587,53.850956517984315,84.36860119039464
n_sr__356,61.13833589317096,48.26805552076013,75.62183830675006
n_sr__355,52.737163247225226,41.63542050068766,65.23045113309682
n_sr__354,43.779838122460994,34.56370910842661,54.15116049899287
n_sr__353,63.714065615561324,50.30156630299746,78.807751265337
n_sr__352,50.080829194356426,39.538273470555964,61.94483890142344
n_sr__351,80.68785154712234,63.70218687555703,99.80258006494243
n_sr__350,92.14654962733792,72.74870518606362,113.97581197858239
n_sr__349,57.46590434634855,45.36871049920199,71.0794178995006
n_sr__348,74.27117927168872,58.636293453296794,91.86581590230439
n_sr__347,39.37240787386755,31.08409055428882,48.699622233545234
n_sr__346,46.99422479461279,37.10143265111048,58.12702646959393
n_sr__345,64.92400589247437,51.25680107688613,80.30432304219104
