parameter,median,hpd_min,hpd_max
n_sr__244,82.99581504343615,64.6614624369958,102.0318035495334
n_sr__243,129.43410480124356,100.84121110554354,159.12121769969474
n_sr__242,166.07844931485945,129.39056513086916,204.17033925670236
n_sr__241,149.197589084595,116.23880429675772,183.41767101842964
n_sr__240,100.50603715068057,78.30355473355894,123.55818462332654
n_sr__239,149.197589084595,116.23880429675772,183.41767101842964
n_sr__238,114.10773065697504,88.90053957281256,140.2795737566086
n_sr__237,114.10773065697504,88.90053957281256,140.2795737566086
n_sr__236,166.07844931485945,129.39056513086916,204.17033925670236
n_sr__235,163.0609758588846,127.03967254157374,200.46077560322385
n_sr__234,110.64150355490389,86.20002613799213,136.01832995110468
n_sr__233,102.0785043220973,79.52865297356972,125.49131416049796
n_sr__232,177.4487459756167,138.24908420249074,218.1485365258435
n_sr__231,95.52089619866388,74.41966607913395,117.4296476360495
n_sr__230,127.97316978217259,99.70300678995109,157.32520142120558
n_sr__229,127.97316978217259,99.70300678995109,157.32520142120558
n_sr__228,98.6065431257976,76.82367214580451,121.22302108418975
n_sr__227,98.6065431257976,76.82367214580451,121.22302108418975
n_sr__226,173.1039727005142,134.86410155272372,212.80724247336002
n_sr__225,121.95493514084548,95.01424202520316,149.92661952502783
n_sr__224,377.79480651004235,294.33730697453024,464.4461345393484
n_sr__223,378.31580286906296,294.74321161539666,465.08662705244427
n_sr__222,378.31580286906296,294.74321161539666,465.08662705244427
n_sr__221,507.5916063533739,395.46109126557457,624.0132353147541
n_sr__220,644.2897324638336,501.9616508669621,792.0645562348785
n_sr__219,644.2897324638336,501.9616508669621,792.0645562348785
n_sr__218,348.0597537508486,271.17093411531516,427.8910255850806
n_sr__217,348.0597537508486,271.17093411531516,427.8910255850806
n_sr__216,431.3302826245166,336.04642418738104,530.2605515552432
n_sr__215,442.6818081780765,344.89031881989916,544.2156723605774
n_sr__214,540.3051176268264,420.94796044426187,664.2299444816139
n_sr__213,480.87486410205474,374.64626313697005,591.1687190527779
n_sr__212,540.3051176268264,420.94796044426187,664.2299444816139
n_sr__211,510.1375546933242,397.44462191545216,627.1431244631783
n_sr__210,501.2641486498435,390.53141296306757,616.2345067001039
n_sr__209,436.5566446541362,340.1182465061754,536.6856362851878
n_sr__208,574.1240515922173,447.2960567563218,705.8056169996258
n_sr__207,484.5263774833491,377.49113182365244,595.6577465511372
n_sr__206,487.36468840905945,379.70244013132174,599.1470548088247
n_sr__205,477.6495140347897,372.1334153251681,587.2036000372054
n_sr__204,717.8556194265091,559.2763219017822,882.5035756311523
n_sr__203,717.8556194265091,559.2763219017822,882.5035756311523
n_sr__202,439.7992372121829,342.64452782265965,540.671952543431
n_sr__201,439.7992372121829,342.64452782265965,540.671952543431
n_sr__200,606.4610767503284,472.48960822022497,745.5594888855996
n_sr__199,533.7771594108794,415.8620735865954,656.2047283918571
n_sr__198,533.7771594108794,415.8620735865954,656.2047283918571
n_sr__197,533.7771594108794,415.8620735865954,656.2047283918571
n_sr__196,663.5810739408414,516.9914008805256,815.7805756842795
n_sr__195,663.5810739408414,516.9914008805256,815.7805756842795
n_sr__194,532.2328855801723,414.65894058230543,654.3062586432447
n_sr__193,398.91428173473327,310.7913432800442,490.4095899987249
n_sr__192,472.08990136752254,367.8019597516478,580.3688300288475
n_sr__191,621.671150314267,484.33967077944953,764.2581574514487
n_sr__190,348.8000454201324,271.74769020766473,428.80111116144604
n_sr__189,359.808822852101,280.3245521617516,442.3348708536824
n_sr__188,359.808822852101,280.3245521617516,442.3348708536824
n_sr__187,536.567851998297,418.0362827779873,659.6354965299555
n_sr__186,399.7683888274316,311.45677217742633,491.45959579777457
n_sr__185,741.7719913139194,577.9094009506193,911.905426275751
n_sr__184,399.7683888274316,311.45677217742633,491.45959579777457
n_sr__183,486.51324620566373,379.0390874306665,598.1003251202833
n_sr__182,486.51324620566373,379.0390874306665,598.1003251202833
n_sr__181,486.51324620566373,379.0390874306665,598.1003251202833
n_sr__180,492.2270939255137,383.4907064612698,605.1247056599353
n_sr__179,619.2306522850714,482.43829573349325,761.2579047839185
n_sr__178,619.2306522850714,482.43829573349325,761.2579047839185
n_sr__177,557.8265303796246,434.59877129496834,685.7700828966433
n_sr__176,694.5274938697039,541.1015414790894,853.824891980114
n_sr__175,557.8265303796246,434.59877129496834,685.7700828966433
n_sr__174,459.4026266165656,357.9173922067964,564.7715914898789
n_sr__173,441.4511632966492,343.9315319493558,542.7027657554032
n_sr__172,671.2359378574645,522.9552521343027,825.1911654945072
n_sr__171,549.1671816018961,427.85233287000807,675.1246187501237
n_sr__170,441.4511632966492,343.9315319493558,542.7027657554032
n_sr__169,500.12923898410196,389.64721273342565,614.8392932185471
n_sr__168,445.1073148599378,346.78001421138094,547.1974952529995
n_sr__167,605.2894671942103,471.57681536116195,744.1191579965778
n_sr__166,466.5570940077873,363.4913880068507,573.5670134154379
n_sr__165,464.92693047381863,362.22133893193393,571.5629542304723
n_sr__164,741.0374454533355,577.3371213778777,911.0024043715019
n_sr__163,741.0374454533355,577.3371213778777,911.0024043715019
n_sr__162,741.0374454533355,577.3371213778777,911.0024043715019
n_sr__161,691.6395496929476,538.8515642506264,850.2745665480353
n_sr__160,666.1618120281337,519.0020359806671,818.9532339851543
n_sr__159,601.2187894152362,468.40537860666416,739.1148262090006
n_sr__158,462.8564135210794,360.6082135701956,569.017541803866
n_sr__157,462.8564135210794,360.6082135701956,569.017541803866
n_sr__156,462.2585797924344,360.142445468899,568.282588438754
n_sr__155,448.40706933608305,349.35082998081356,551.2540841339635
n_sr__154,494.68497147211133,385.4056217683956,608.1463240252953
n_sr__153,542.3365590644551,422.5306423438666,666.7273190007753
n_sr__152,494.68497147211133,385.4056217683956,608.1463240252953
n_sr__151,542.3365590644551,422.5306423438666,666.7273190007753
n_sr__150,511.29019727299783,398.34263773504307,628.5601380944142
n_sr__149,452.84539869604924,352.8087015258098,556.7103923720018
n_sr__148,235.22491574115236,183.26209635367553,289.17629618187493
n_sr__147,235.22491574115236,183.26209635367553,289.17629618187493
n_sr__146,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__145,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__144,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__143,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__142,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__141,503.83738908918826,392.5362066978236,619.3979476863216
n_sr__140,517.6350342830559,403.28585613442885,636.3602321476536
n_sr__139,517.6350342830559,403.28585613442885,636.3602321476536
n_sr__138,517.6350342830559,403.28585613442885,636.3602321476536
n_sr__137,517.6350342830559,403.28585613442885,636.3602321476536
n_sr__136,328.5588881726346,255.9779453313065,403.9174254140255
n_sr__135,328.5588881726346,255.9779453313065,403.9174254140255
n_sr__134,328.5588881726346,255.9779453313065,403.9174254140255
n_sr__133,328.5588881726346,255.9779453313065,403.9174254140255
n_sr__132,315.5526215301478,245.84485342168944,387.9280307405163
n_sr__131,106.55214581736149,83.01403595765414,130.99103375427447
n_sr__130,106.55214581736149,83.01403595765414,130.99103375427447
n_sr__129,200.2827085143672,156.03886565369362,246.21971552193975
n_sr__128,200.2827085143672,156.03886565369362,246.21971552193975
n_sr__127,279.1391784169193,217.47539307196644,343.1627703192938
n_sr__126,142.95200950231506,111.37291666922488,175.73960015836693
n_sr__125,220.62524995315886,171.88759824857263,271.2280390222845
n_sr__124,296.94650983615435,231.34896116772384,365.0544059416192
n_sr__123,270.7446323614814,210.9352606067903,332.8428442655802
n_sr__122,270.7446323614814,210.9352606067903,332.8428442655802
n_sr__121,231.1404829961332,180.07994320076926,284.15505457791005
n_sr__120,231.1404829961332,180.07994320076926,284.15505457791005
n_sr__119,385.9762619882579,300.7114220525944,474.50409538551474
n_sr__118,385.9762619882579,300.7114220525944,474.50409538551474
n_sr__117,370.85268123932235,288.9287454441609,455.9117576979661
n_sr__116,270.7446323614814,210.9352606067903,332.8428442655802
n_sr__115,110.21517327115961,85.86787517816774,135.4942162022916
n_sr__114,306.7252285744221,238.96749294604942,377.0759796649077
n_sr__113,324.57237517516603,252.8720807728886,399.0165625115706
n_sr__112,275.669390192008,214.77210519110145,338.89714860888165
n_sr__111,275.669390192008,214.77210519110145,338.89714860888165
n_sr__110,311.2846227951911,242.51968528234272,382.6811202999495
n_sr__109,515.0506244676512,401.27236041644437,633.1830599680823
n_sr__108,515.0506244676512,401.27236041644437,633.1830599680823
n_sr__107,254.08100046865167,197.9527408600028,312.3572280351579
n_sr__106,267.95291892589313,208.76025607968643,329.4108211367337
n_sr__105,254.08100046865167,197.9527408600028,312.3572280351579
n_sr__104,256.8788855918324,200.13255370599865,315.7968383949469
n_sr__103,267.95291892589313,208.76025607968643,329.4108211367337
n_sr__102,267.95291892589313,208.76025607968643,329.4108211367337
n_sr__101,267.95291892589313,208.76025607968643,329.4108211367337
n_sr__100,330.12729587676887,257.19988086858257,405.84556440115443
n_sr__99,330.12729587676887,257.19988086858257,405.84556440115443
n_sr__98,165.32509981848045,128.8036357762198,203.2442008992628
n_sr__97,182.25299003358768,141.9920373445265,224.05468595844275
n_sr__96,258.7715435512066,201.60711036264576,318.12359794295855
n_sr__95,320.88780271222316,250.00145598555108,394.48689347336364
n_sr__94,263.0977818255275,204.97765252217627,323.442105791613
n_sr__93,263.0977818255275,204.97765252217627,323.442105791613
n_sr__92,341.0948715335544,265.7446428060971,419.3286722451118
n_sr__91,341.0948715335544,265.7446428060971,419.3286722451118
n_sr__90,352.64631107125444,274.7442890336727,433.5295594706677
n_sr__89,408.97823223685964,318.63209714239804,502.78181647818997
n_sr__88,408.97823223685964,318.63209714239804,502.78181647818997
n_sr__87,267.3235218523437,208.2698971958322,328.63706503192964
n_sr__86,267.3235218523437,208.2698971958322,328.63706503192964
n_sr__85,281.0360716950753,218.95324943602864,345.49473660229194
n_sr__84,381.6704325267227,297.35678025720443,469.21067733175835
n_sr__83,352.64631107125444,274.7442890336727,433.5295594706677
n_sr__82,544.692160711312,424.3658752086207,669.6232033817803
n_sr__81,544.692160711312,424.3658752086207,669.6232033817803
n_sr__80,260.902399116334,203.26724511776615,320.74318829579414
n_sr__79,209.9281443917911,163.55355768184089,258.0774365176295
n_sr__78,260.902399116334,203.26724511776615,320.74318829579414
n_sr__77,260.902399116334,203.26724511776615,320.74318829579414
n_sr__76,275.6088080471644,214.72490606327668,338.8226712933922
n_sr__75,408.97823223685964,318.63209714239804,502.78181647818997
n_sr__74,281.0360716950753,218.95324943602864,345.49473660229194
n_sr__73,213.3206131015288,166.1966064660306,262.24800464517597
n_sr__72,359.487194395989,280.073973667852,441.9394734299353
n_sr__71,228.46703121341244,177.99707550515058,280.86841769205074
n_sr__70,263.55001420395365,205.32998362387204,323.99806256088095
n_sr__69,282.27614055160797,219.91937846005243,347.0192286732646
n_sr__68,325.60467644592416,253.6763395154271,400.2856332521472
n_sr__67,343.57226585322417,267.6747634954248,422.3742837666926
n_sr__66,424.4445598020062,330.68180541225,521.7955136740532
n_sr__65,316.7598442375672,246.7853922393158,389.4121430425581
n_sr__64,316.7598442375672,246.7853922393158,389.4121430425581
n_sr__63,316.7598442375672,246.7853922393158,389.4121430425581
n_sr__62,316.7598442375672,246.7853922393158,389.4121430425581
n_sr__61,288.5001094696278,224.7684293693175,354.6707322293107
n_sr__60,313.6457910110769,244.35925502232325,385.58384800284125
n_sr__59,153.12479942763252,119.298466569435,188.2456295607826
n_sr__58,178.76102704878355,139.2714732624084,219.76180346694233
n_sr__57,264.9521304002586,206.42236260361014,325.72176928296255
n_sr__56,264.9521304002586,206.42236260361014,325.72176928296255
n_sr__55,265.10389892209776,206.5406044037405,325.90834755799
n_sr__54,291.995472637812,227.49164251066586,358.9677947730523
n_sr__53,265.10389892209776,206.5406044037405,325.90834755799
n_sr__52,265.10389892209776,206.5406044037405,325.90834755799
n_sr__51,317.5390418676215,247.3924596951915,390.3700580829051
n_sr__50,317.5390418676215,247.3924596951915,390.3700580829051
n_sr__49,4.38292543266884,3.414706730458012,5.388196820337003
n_sr__48,63.80854517150662,49.71279388734714,78.44372565428027
n_sr__47,87.2361926068148,67.96511111361391,107.24475760385612
n_sr__46,48.29150520182426,37.62357593572066,59.367684615002574
n_sr__45,91.16594633319274,71.02675491856775,112.07584288204752
n_sr__44,91.16594633319274,71.02675491856775,112.07584288204752
n_sr__43,75.79727629260171,59.053130947091944,93.18220202101718
n_sr__42,75.79727629260171,59.053130947091944,93.18220202101718
n_sr__41,81.1885935667996,63.25346875001643,99.81007626631829
n_sr__40,81.1885935667996,63.25346875001643,99.81007626631829
n_sr__39,81.1885935667996,63.25346875001643,99.81007626631829
n_sr__38,81.1885935667996,63.25346875001643,99.81007626631829
n_sr__37,69.08560504743116,53.824114545699516,84.9311363303206
n_sr__36,66.96944127654206,52.17542606531934,82.32960749375222
n_sr__35,68.64505758434242,53.48088708029878,84.38954453819721
n_sr__34,77.47265211038727,60.35840459797297,95.24184341645949
n_sr__33,77.47265211038727,60.35840459797297,95.24184341645949
n_sr__32,85.7284723760344,66.79045676487256,105.39122541896062
n_sr__31,12.08765592805332,9.417408689029603,14.860090648908312
n_sr__30,91.11273665791174,70.985299630519,112.01042899181266
n_sr__29,80.56160209492322,62.764984053699706,99.03927751396861
n_sr__28,82.977810636491,64.64743532872808,102.0096696369802
n_sr__27,69.4855990439725,54.13574708727821,85.4228732794034
n_sr__26,69.4855990439725,54.13574708727821,85.4228732794034
n_sr__25,82.977810636491,64.64743532872808,102.0096696369802
n_sr__24,82.977810636491,64.64743532872808,102.0096696369802
n_sr__23,63.285409993923565,49.305222907809735,77.80060376143459
n_sr__22,49.8017795178611,38.80022015452696,61.224356692252854
n_sr__21,49.8017795178611,38.80022015452696,61.224356692252854
n_sr__20,57.95429735556837,45.15179011807222,71.24674273684656
n_sr__19,62.44094424365123,48.64730551327621,76.76245065105181
n_sr__18,79.92277852009062,62.26728104823748,98.253932837782
n_sr__17,101.59775257265238,79.1541026282061,124.90029679378148
n_sr__16,926.4075708544817,721.7576972140731,1138.889174433144
n_sr__15,282.43972959599637,220.04682954711373,347.22033863563024
n_sr__14,537.4879163688879,418.75309853197984,660.7665876224875
n_sr__13,605.6549002601705,471.86152172202435,744.5684070915718
n_sr__12,605.6549002601705,471.86152172202435,744.5684070915718
n_sr__11,507.53795919777446,395.41929513965147,623.9472836033547
n_sr__10,547.2413127201341,426.3519018146415,672.7570309952079
n_sr__9,874.2186983108294,681.0977094804214,1074.7302190923385
n_sr__8,874.2186983108294,681.0977094804214,1074.7302190923385
n_sr__7,352.42772968729,274.5739937972051,433.2608440804209
n_sr__6,933.7444155608537,727.4737819123058,1147.9088038850894
n_sr__5,601.3425232645297,468.5017787883373,739.266939755894
n_sr__4,601.3425232645297,468.5017787883373,739.266939755894
n_sr__3,601.3425232645297,468.5017787883373,739.266939755894
n_sr__2,601.3425232645297,468.5017787883373,739.266939755894
n_sr__1,482.0220668951829,375.54004085668583,592.5790452235453
n_sr__0,495.83859576415455,386.3044024332679,609.5645445352586
beta_1__2,0.9337943877438488,0.18093805680900504,1.6740298617421594
beta_1__1,2.5910557569737924,1.8612121385422167,3.4176456095563212
beta_1__0,1.9301812263509786,1.3483220216967942,2.5485494007216305
beta_0__2,-5.4833729303018,-9.682071235921057,-0.9267882689086782
beta_0__1,-15.17631775581582,-19.890539149257208,-11.227112014015221
beta_0__0,-10.494646618471435,-13.923176254126941,-7.1420140209692065
n_sc__5,347.6235648891697,295.7861124975359,396.4434128066264
n_sc__4,347.6141003160346,295.72876908401304,396.5405395171125
n_sc__3,347.553468156069,295.24048607334197,395.90616987974374
n_sc__2,347.63997803612443,295.5107291960818,396.91531683102846
n_sc__1,347.5997918389197,297.44894673442576,398.1986802198684
n_sc__0,347.5747619247529,295.68459091061465,396.34511856560994
sigma_I_A__5,29890.99887617375,28758.664740096086,31087.718815069053
sigma_I_A__4,18804.42139143501,18092.7453544868,19551.575042095486
sigma_I_A__3,16398.94778764042,15718.198527003602,17072.19647057045
sigma_I_A__2,19028.351121231703,18291.380824572654,19789.053698704218
sigma_I_A__1,20856.52440306437,20020.579270881546,21710.423534222806
sigma_I_A__0,26902.441928568016,25859.487741086963,27943.696088426663
sigma_A__5,2.0063920482519935,1.8211957514157728,2.197465577176995
sigma_A__4,1.4233065561406157,1.2834853630357466,1.5706987779977044
sigma_A__3,2.248389695836166,1.9380416928405921,2.63196043868902
sigma_A__2,1.9385105248871628,1.7383049563558621,2.171155823943392
sigma_A__1,1.8142531681714513,1.6225669278894614,2.008098831630308
sigma_A__0,1.7780150451085233,1.6350516547793814,1.9397651896057158
avg_I_A__5,254229.3226322388,250065.90487293393,258041.57619532925
avg_I_A__4,188984.0793038574,186219.68268816528,191647.44512779883
avg_I_A__3,203435.88250839844,199620.29933498715,206948.18515417702
avg_I_A__2,203425.5376946145,200630.03989323,206402.4416488465
avg_I_A__1,208423.79091341572,205221.04617978,211636.365215366
avg_I_A__0,214430.34796097424,210910.86631591505,217626.31954531732
avg_A__5,5.70275141131924,5.439687437283741,5.978143878334298
avg_A__4,5.635565454588029,5.4354183377307175,5.83865742258693
avg_A__3,5.165609968889864,4.705967221089857,5.592572216587239
avg_A__2,5.596846068314638,5.310824436416683,5.891411107872469
avg_A__1,5.007808138237703,4.7370362539284,5.278549646406036
avg_A__0,5.045970099320809,4.830278033370564,5.253409042127954
alpha__5,4172.7783704476715,3589.4426282710347,4867.452036790866
alpha__4,3064.266977953259,2617.801234397831,3553.115260175205
alpha__3,3019.280967096891,2545.6068511177577,3582.3611794522008
alpha__2,3280.5663975548214,2791.5041028579353,3811.435920754176
alpha__1,3000.4611816673814,2565.1821737202285,3512.10776862506
alpha__0,3112.6234062663784,2677.679765231649,3633.1632082742885
hyper_A_sigma,0.4198369178582926,0.15295524651191927,0.9900316202062117
hyper_A_mu,5.359891261654045,4.914091240219392,5.839803083355657
hyper_alpha_sigma,525.3578578135874,244.41607734879315,1075.0422672918148
hyper_alpha_mu,3277.793793696238,2611.1366568643966,4020.089149655385
