area,date,flow_rate,rbs,shock_class,survival,scaled_intensity,beta_0_median,beta_0_min,beta_0_max,beta_1_median,beta_1_min,beta_1_max,effective_channels,minimum_channels,maximum_channels,calibration_factor,minimum_calibration_factor,maximum_calibration_factor
6.6048,20170714,0.018000000000000002,sd4,slow,0,52507.4695450099,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,85.7284723760344,66.79045676487256,105.39122541896062,3277.793793696238,2611.1366568643966,4020.089149655385
5.1968000000000005,20170714,0.018000000000000002,sd4,slow,0,47450.89710002224,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,77.47265211038727,60.35840459797297,95.24184341645949,3277.793793696238,2611.1366568643966,4020.089149655385
5.1968000000000005,20170714,0.018000000000000002,sd4,slow,0,47450.89710002224,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,77.47265211038727,60.35840459797297,95.24184341645949,3277.793793696238,2611.1366568643966,4020.089149655385
22.144,20170714,0.018000000000000002,sd4,slow,0,42044.12105601596,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,68.64505758434242,53.48088708029878,84.38954453819721,3277.793793696238,2611.1366568643966,4020.089149655385
4.2496,20170714,0.018000000000000002,sd4,slow,0,41017.82990895075,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,66.96944127654206,52.17542606531934,82.32960749375222,3277.793793696238,2611.1366568643966,4020.089149655385
11.52,20170714,0.018000000000000002,sd4,slow,0,42313.95010883984,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,69.08560504743116,53.824114545699516,84.9311363303206,3277.793793696238,2611.1366568643966,4020.089149655385
14.0032,20170714,0.018000000000000002,sd4,slow,0,49726.85836989965,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,81.1885935667996,63.25346875001643,99.81007626631829,3277.793793696238,2611.1366568643966,4020.089149655385
14.0032,20170714,0.018000000000000002,sd4,slow,0,49726.85836989965,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,81.1885935667996,63.25346875001643,99.81007626631829,3277.793793696238,2611.1366568643966,4020.089149655385
14.0032,20170714,0.018000000000000002,sd4,slow,0,49726.85836989965,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,81.1885935667996,63.25346875001643,99.81007626631829,3277.793793696238,2611.1366568643966,4020.089149655385
14.0032,20170714,0.018000000000000002,sd4,slow,0,49726.85836989965,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,81.1885935667996,63.25346875001643,99.81007626631829,3277.793793696238,2611.1366568643966,4020.089149655385
4.4032,20170714,0.018000000000000002,sd4,slow,0,46424.75324966927,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,75.79727629260171,59.053130947091944,93.18220202101718,3277.793793696238,2611.1366568643966,4020.089149655385
4.4032,20170714,0.018000000000000002,sd4,slow,0,46424.75324966927,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,75.79727629260171,59.053130947091944,93.18220202101718,3277.793793696238,2611.1366568643966,4020.089149655385
10.4192,20170714,0.018000000000000002,sd4,slow,0,55837.844976814406,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,91.16594633319274,71.02675491856775,112.07584288204752,3277.793793696238,2611.1366568643966,4020.089149655385
10.4192,20170714,0.018000000000000002,sd4,slow,0,55837.844976814406,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,91.16594633319274,71.02675491856775,112.07584288204752,3277.793793696238,2611.1366568643966,4020.089149655385
10.752,20170714,0.018000000000000002,sd4,slow,0,29577.859821707563,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,48.29150520182426,37.62357593572066,59.367684615002574,3277.793793696238,2611.1366568643966,4020.089149655385
10.6496,20170714,0.018000000000000002,sd4,slow,0,53430.9267338053,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,87.2361926068148,67.96511111361391,107.24475760385612,3277.793793696238,2611.1366568643966,4020.089149655385
9.2672,20170714,0.018000000000000002,sd4,slow,0,39081.82601934351,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,63.80854517150662,49.71279388734714,78.44372565428027,3277.793793696238,2611.1366568643966,4020.089149655385
15.8976,20170714,0.018000000000000002,sd4,slow,0,2684.479465170589,-10.494646618471435,-13.923176254126941,-7.1420140209692065,1.9301812263509786,1.3483220216967942,2.5485494007216305,4.38292543266884,3.414706730458012,5.388196820337003,3277.793793696238,2611.1366568643966,4020.089149655385
5.8624,20170517,2.17,sd2,fast,0,194488.14504802471,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,317.5390418676215,247.3924596951915,390.3700580829051,3277.793793696238,2611.1366568643966,4020.089149655385
5.8624,20170517,2.17,sd2,fast,0,194488.14504802471,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,317.5390418676215,247.3924596951915,390.3700580829051,3277.793793696238,2611.1366568643966,4020.089149655385
26.112,20170517,2.17,sd2,fast,0,162372.36606594175,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,265.10389892209776,206.5406044037405,325.90834755799,3277.793793696238,2611.1366568643966,4020.089149655385
26.112,20170517,2.17,sd2,fast,0,162372.36606594175,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,265.10389892209776,206.5406044037405,325.90834755799,3277.793793696238,2611.1366568643966,4020.089149655385
5.247999999999999,20170517,2.17,sd2,fast,1,178843.0723407684,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,291.995472637812,227.49164251066586,358.9677947730523,3277.793793696238,2611.1366568643966,4020.089149655385
26.112,20170517,2.17,sd2,fast,1,162372.36606594175,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,265.10389892209776,206.5406044037405,325.90834755799,3277.793793696238,2611.1366568643966,4020.089149655385
4.8896000000000015,20170517,2.17,sd2,fast,0,162279.41000574967,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,264.9521304002586,206.42236260361014,325.72176928296255,3277.793793696238,2611.1366568643966,4020.089149655385
4.8896000000000015,20170517,2.17,sd2,fast,0,162279.41000574967,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,264.9521304002586,206.42236260361014,325.72176928296255,3277.793793696238,2611.1366568643966,4020.089149655385
4.0192000000000005,20170517,2.17,sd2,fast,1,109488.58557081502,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,178.76102704878355,139.2714732624084,219.76180346694233,3277.793793696238,2611.1366568643966,4020.089149655385
6.9632000000000005,20170517,2.17,sd2,fast,0,93786.76091724948,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,153.12479942763252,119.298466569435,188.2456295607826,3277.793793696238,2611.1366568643966,4020.089149655385
5.4272,20170517,2.17,sd2,fast,0,192103.58429340844,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,313.6457910110769,244.35925502232325,385.58384800284125,3277.793793696238,2611.1366568643966,4020.089149655385
5.3504000000000005,20170517,2.17,sd2,fast,1,176702.21213393833,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,288.5001094696278,224.7684293693175,354.6707322293107,3277.793793696238,2611.1366568643966,4020.089149655385
6.3744000000000005,20170517,2.17,sd2,fast,0,194010.89758640944,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,316.7598442375672,246.7853922393158,389.4121430425581,3277.793793696238,2611.1366568643966,4020.089149655385
6.3744000000000005,20170517,2.17,sd2,fast,1,194010.89758640944,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,316.7598442375672,246.7853922393158,389.4121430425581,3277.793793696238,2611.1366568643966,4020.089149655385
6.3744000000000005,20170517,2.17,sd2,fast,1,194010.89758640944,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,316.7598442375672,246.7853922393158,389.4121430425581,3277.793793696238,2611.1366568643966,4020.089149655385
6.3744000000000005,20170517,2.17,sd2,fast,1,194010.89758640944,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,316.7598442375672,246.7853922393158,389.4121430425581,3277.793793696238,2611.1366568643966,4020.089149655385
13.7728,20170517,2.17,sd2,fast,1,259966.25368048926,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,424.4445598020062,330.68180541225,521.7955136740532,3277.793793696238,2611.1366568643966,4020.089149655385
6.6048,20170517,2.17,sd2,fast,0,210433.1243261646,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,343.57226585322417,267.6747634954248,422.3742837666926,3277.793793696238,2611.1366568643966,4020.089149655385
16.819200000000002,20170517,2.17,sd2,fast,1,199428.23146556597,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,325.60467644592416,253.6763395154271,400.2856332521472,3277.793793696238,2611.1366568643966,4020.089149655385
7.8848,20170517,2.17,sd2,fast,1,172890.11972922902,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,282.27614055160797,219.91937846005243,347.0192286732646,3277.793793696238,2611.1366568643966,4020.089149655385
7.6288,20170517,2.17,sd2,fast,0,161420.63378548622,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,263.55001420395365,205.32998362387204,323.99806256088095,3277.793793696238,2611.1366568643966,4020.089149655385
11.4944,20170517,2.17,sd2,fast,0,139932.80588107917,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,228.46703121341244,177.99707550515058,280.86841769205074,3277.793793696238,2611.1366568643966,4020.089149655385
8.32,20170517,2.17,sd2,fast,1,220180.79161346646,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,359.487194395989,280.073973667852,441.9394734299353,3277.793793696238,2611.1366568643966,4020.089149655385
6.8096000000000005,20170517,2.17,sd2,fast,0,130655.84029796161,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,213.3206131015288,166.1966064660306,262.24800464517597,3277.793793696238,2611.1366568643966,4020.089149655385
7.9872,20170517,2.17,sd2,fast,0,172130.59519888985,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,281.0360716950753,218.95324943602864,345.49473660229194,3277.793793696238,2611.1366568643966,4020.089149655385
14.5152,20170517,2.17,sd2,fast,0,250493.34810907138,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,408.97823223685964,318.63209714239804,502.78181647818997,3277.793793696238,2611.1366568643966,4020.089149655385
4.5056,20170517,2.17,sd2,fast,0,168806.4734362223,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,275.6088080471644,214.72490606327668,338.8226712933922,3277.793793696238,2611.1366568643966,4020.089149655385
17.1776,20170517,2.17,sd2,fast,0,159799.00721584074,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,260.902399116334,203.26724511776615,320.74318829579414,3277.793793696238,2611.1366568643966,4020.089149655385
17.1776,20170517,2.17,sd2,fast,0,159799.00721584074,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,260.902399116334,203.26724511776615,320.74318829579414,3277.793793696238,2611.1366568643966,4020.089149655385
6.8864,20170517,2.17,sd2,fast,0,128578.00148289895,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,209.9281443917911,163.55355768184089,258.0774365176295,3277.793793696238,2611.1366568643966,4020.089149655385
17.1776,20170517,2.17,sd2,fast,0,159799.00721584074,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,260.902399116334,203.26724511776615,320.74318829579414,3277.793793696238,2611.1366568643966,4020.089149655385
5.3248000000000015,20170517,2.17,sd2,fast,0,333616.1982976168,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,544.692160711312,424.3658752086207,669.6232033817803,3277.793793696238,2611.1366568643966,4020.089149655385
5.3248000000000015,20170517,2.17,sd2,fast,0,333616.1982976168,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,544.692160711312,424.3658752086207,669.6232033817803,3277.793793696238,2611.1366568643966,4020.089149655385
6.5536,20170517,2.17,sd2,fast,0,215990.8479123948,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,352.64631107125444,274.7442890336727,433.5295594706677,3277.793793696238,2611.1366568643966,4020.089149655385
3.9168,20170517,2.17,sd2,fast,0,233767.70933492144,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,381.6704325267227,297.35678025720443,469.21067733175835,3277.793793696238,2611.1366568643966,4020.089149655385
7.9872,20170517,2.17,sd2,fast,1,172130.59519888985,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,281.0360716950753,218.95324943602864,345.49473660229194,3277.793793696238,2611.1366568643966,4020.089149655385
8.345600000000001,20170517,2.17,sd2,fast,1,163731.85352887097,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,267.3235218523437,208.2698971958322,328.63706503192964,3277.793793696238,2611.1366568643966,4020.089149655385
8.345600000000001,20170517,2.17,sd2,fast,1,163731.85352887097,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,267.3235218523437,208.2698971958322,328.63706503192964,3277.793793696238,2611.1366568643966,4020.089149655385
14.5152,20170517,2.17,sd2,fast,1,250493.34810907138,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,408.97823223685964,318.63209714239804,502.78181647818997,3277.793793696238,2611.1366568643966,4020.089149655385
14.5152,20170517,2.17,sd2,fast,1,250493.34810907138,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,408.97823223685964,318.63209714239804,502.78181647818997,3277.793793696238,2611.1366568643966,4020.089149655385
6.5536,20170517,2.17,sd2,fast,1,215990.8479123948,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,352.64631107125444,274.7442890336727,433.5295594706677,3277.793793696238,2611.1366568643966,4020.089149655385
10.0864,20170517,2.17,sd2,fast,1,208915.75555490667,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,341.0948715335544,265.7446428060971,419.3286722451118,3277.793793696238,2611.1366568643966,4020.089149655385
10.0864,20170517,2.17,sd2,fast,1,208915.75555490667,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,341.0948715335544,265.7446428060971,419.3286722451118,3277.793793696238,2611.1366568643966,4020.089149655385
11.0336,20170517,2.17,sd2,fast,1,161143.64788827673,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,263.0977818255275,204.97765252217627,323.442105791613,3277.793793696238,2611.1366568643966,4020.089149655385
11.0336,20170517,2.17,sd2,fast,1,161143.64788827673,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,263.0977818255275,204.97765252217627,323.442105791613,3277.793793696238,2611.1366568643966,4020.089149655385
32.512,20170517,2.17,sd2,fast,0,196539.2134175878,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,320.88780271222316,250.00145598555108,394.48689347336364,3277.793793696238,2611.1366568643966,4020.089149655385
13.0048,20170517,2.17,sd2,fast,0,158493.88850102248,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,258.7715435512066,201.60711036264576,318.12359794295855,3277.793793696238,2611.1366568643966,4020.089149655385
21.8624,20170517,2.17,sd2,fast,0,111627.36321370419,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,182.25299003358768,141.9920373445265,224.05468595844275,3277.793793696238,2611.1366568643966,4020.089149655385
6.4256,20170517,2.17,sd2,fast,1,101259.27131499106,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,165.32509981848045,128.8036357762198,203.2442008992628,3277.793793696238,2611.1366568643966,4020.089149655385
6.1696,20170517,2.17,sd2,fast,1,202198.2715169869,-5.4833729303018,-9.682071235921057,-0.9267882689086782,0.9337943877438488,0.18093805680900504,1.6740298617421594,330.12729587676887,257.19988086858257,405.84556440115443,3277.793793696238,2611.1366568643966,4020.089149655385
