area,date,rbs,survival,scaled_intensity,beta_0_median,beta_0_min,beta_0_max,beta_1_median,beta_1_min,beta_1_max,effective_channels,minimum_channels,maximum_channels,calibration_factor,minimum_calibration_factor,maximum_calibration_factor
5.3248000000000015,20170517,sd2,0,333616.1982976168,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,542.7412753393855,428.48837196459885,671.3151800178252,3289.314795515432,2620.9121672800206,3993.837831115112
6.5536,20170517,sd2,0,215990.8479123948,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,351.3832627306389,277.41328884358444,434.6249843035509,3289.314795515432,2620.9121672800206,3993.837831115112
3.9168,20170517,sd2,0,233767.70933492144,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,380.30343054391307,300.2454488179736,470.3962597599341,3289.314795515432,2620.9121672800206,3993.837831115112
7.9872,20170517,sd2,1,172130.59519888985,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,280.0295046819984,221.08026791994226,346.36771863047636,3289.314795515432,2620.9121672800206,3993.837831115112
8.345600000000001,20170517,sd2,1,163731.85352887097,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.3660681087969,210.29313239384533,329.46745178221585,3289.314795515432,2620.9121672800206,3993.837831115112
8.345600000000001,20170517,sd2,1,163731.85352887097,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.3660681087969,210.29313239384533,329.46745178221585,3289.314795515432,2620.9121672800206,3993.837831115112
14.5152,20170517,sd2,1,250493.34810907138,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,407.51342384001157,321.7274444913674,504.0522250933829,3289.314795515432,2620.9121672800206,3993.837831115112
14.5152,20170517,sd2,1,250493.34810907138,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,407.51342384001157,321.7274444913674,504.0522250933829,3289.314795515432,2620.9121672800206,3993.837831115112
6.5536,20170517,sd2,1,215990.8479123948,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,351.3832627306389,277.41328884358444,434.6249843035509,3289.314795515432,2620.9121672800206,3993.837831115112
10.0864,20170517,sd2,1,208915.75555490667,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,339.87319616660034,268.3262156701926,420.3882148545664,3289.314795515432,2620.9121672800206,3993.837831115112
